date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:38	9685/9685	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/index.html	(from )
22:25:39	42/42	---M--	200	added ('OK')	text/plain	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/robots.txt		(from )
22:25:39	36196/36196	---M-Z	200	added ('OK')	application/xml	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/feed.xml	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/feed.xml	(from https://jekyllrb.com/)
22:25:39	19518/19518	---M-Z	200	added ('OK')	text/css	etag:%224c3e-gsHlQiMFsFjzV+zO+xirL0n9UI8%22	https://cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.css	d:/Meus%20Sites/Jekyll-br/cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.css	(from https://jekyllrb.com/)
22:25:39	37032/37032	---M-Z	200	added ('OK')	text/css	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/css/screen.css	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/css/screen.css	(from https://jekyllrb.com/)
22:25:40	5430/5430	---M-Z	200	added ('OK')	image/x-icon	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/favicon.ico	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/favicon.ico	(from https://jekyllrb.com/)
22:25:40	45966/45966	---M--	200	added ('OK')	image/png	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/img/logo-2x.png	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/img/logo-2x.png	(from https://jekyllrb.com/)
22:25:40	22360/22360	---M--	200	added ('OK')	image/png	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/img/octojekyll.png	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/img/octojekyll.png	(from https://jekyllrb.com/)
22:25:40	3688/3688	---M--	200	added ('OK')	image/png	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/img/footer-logo.png	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/img/footer-logo.png	(from https://jekyllrb.com/)
22:25:40	15149/15149	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/home/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/home/index.html	(from https://jekyllrb.com/)
22:25:41	35175/35175	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Apr%202018%2018:13:11%20GMT	https://www.google-analytics.com/analytics.js	d:/Meus%20Sites/Jekyll-br/www.google-analytics.com/analytics.js	(from https://jekyllrb.com/)
22:25:42	9040/9040	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/help/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/help/index.html	(from https://jekyllrb.com/)
22:25:42	207450/207450	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/index.html	(from https://jekyllrb.com/)
22:25:42	19216/19216	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/usage/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/usage/index.html	(from https://jekyllrb.com/)
22:25:42	41986/41986	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/templates/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/templates/index.html	(from https://jekyllrb.com/)
22:25:43	169929/169929	---M-Z	200	added ('OK')	application/javascript	etag:%22297c9-WlavPBju/lCOikKkyKVssA3FKRw%22	https://cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.js	d:/Meus%20Sites/Jekyll-br/cdn.jsdelivr.net/npm/docsearch.js@2/dist/cdn/docsearch.min.js	(from https://jekyllrb.com/)
22:25:43	1804/1804	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/fonts/FontAwesome.eot?9h6hxj	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/fonts/FontAwesome5656.eot	(from https://jekyllrb.com/css/screen.css)
22:25:43	1700/1700	---M--	200	added ('OK')	application/font-woff	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/fonts/FontAwesome.woff?9h6hxj	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/fonts/FontAwesome5656.woff	(from https://jekyllrb.com/css/screen.css)
22:25:43	1624/1624	---M--	200	added ('OK')	font/ttf	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/fonts/FontAwesome.ttf?9h6hxj	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/fonts/FontAwesome5656.ttf	(from https://jekyllrb.com/css/screen.css)
22:25:43	2750/2750	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/fonts/FontAwesome.svg?9h6hxj	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/fonts/FontAwesome5656.svg	(from https://jekyllrb.com/css/screen.css)
22:25:44	840/840	---M--	200	added ('OK')	image/png	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/img/footer-arrow.png	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/img/footer-arrow.png	(from https://jekyllrb.com/css/screen.css)
22:25:44	1581/1581	---M--	200	added ('OK')	image/png	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/img/article-footer.png	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/img/article-footer.png	(from https://jekyllrb.com/css/screen.css)
22:25:44	6437/6437	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f389.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/1f389.png	(from https://jekyllrb.com/news/)
22:25:45	18470/18470	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/quickstart/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/quickstart/index.html	(from https://jekyllrb.com/docs/home/)
22:25:45	5643/5643	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f44b.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/1f44b.png	(from https://jekyllrb.com/news/)
22:25:45	23066/23066	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/installation/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/installation/index.html	(from https://jekyllrb.com/docs/home/)
22:25:45	21793/21793	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/windows/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/windows/index.html	(from https://jekyllrb.com/docs/home/)
22:25:45	5111/5111	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f603.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/1f603.png	(from https://jekyllrb.com/news/)
22:25:45	21486/21486	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/structure/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/structure/index.html	(from https://jekyllrb.com/docs/home/)
22:25:46	3371/3371	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/2728.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/2728.png	(from https://jekyllrb.com/news/)
22:25:46	8854/8854	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/philosophy	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/philosophy.html	(from https://jekyllrb.com/news/)
22:25:46	60658/60658	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/configuration/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/configuration/index.html	(from https://jekyllrb.com/docs/home/)
22:25:46	4190/4190	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f609.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/1f609.png	(from https://jekyllrb.com/news/)
22:25:47	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:47%20GMT	https://jekyllrb.com/docs/collections	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/collections	(from https://jekyllrb.com/news/)
22:25:47	20724/20724	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/frontmatter/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/frontmatter/index.html	(from https://jekyllrb.com/docs/home/)
22:25:47	5407/5407	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f64f.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/1f64f.png	(from https://jekyllrb.com/news/)
22:25:47	34360/34360	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/posts/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/posts/index.html	(from https://jekyllrb.com/docs/home/)
22:25:48	14575/14575	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/drafts/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/drafts/index.html	(from https://jekyllrb.com/docs/home/)
22:25:48	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:48%20GMT	https://jekyllrb.com/docs/contributing	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/contributing	(from https://jekyllrb.com/news/)
22:25:48	17772/17772	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/pages/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/pages/index.html	(from https://jekyllrb.com/docs/home/)
22:25:48	5391/5391	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/2764.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/2764.png	(from https://jekyllrb.com/news/)
22:25:48	17959/17959	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/static-files/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/static-files/index.html	(from https://jekyllrb.com/docs/home/)
22:25:48	7426/7426	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202000%2000:00:00%20GMT	https://assets-cdn.github.com/images/icons/emoji/unicode/1f41b.png	d:/Meus%20Sites/Jekyll-br/assets-cdn.github.com/images/icons/emoji/unicode/1f41b.png	(from https://jekyllrb.com/news/)
22:25:48	25159/25159	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/variables/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/variables/index.html	(from https://jekyllrb.com/docs/home/)
22:25:49	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:49%20GMT	https://jekyllrb.com/docs/history	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/history	(from https://jekyllrb.com/news/)
22:25:49	37567/37567	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/collections/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/collections/index.html	(from https://jekyllrb.com/docs/home/)
22:25:49	23361/23361	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/datafiles/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/datafiles/index.html	(from https://jekyllrb.com/docs/home/)
22:25:50	15126/15126	---M--	200	added ('OK')	image/png	date:Mon,%2007%20May%202018%2017:49:58%20GMT	https://jekyllrb.com/img/jekyll-sticker.png	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/img/jekyll-sticker.png	(from https://jekyllrb.com/news/)
22:25:50	18186/18186	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/assets/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/assets/index.html	(from https://jekyllrb.com/docs/home/)
22:25:50	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:50%20GMT	https://jekyllrb.com/tutorials/home	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/tutorials/home	(from https://jekyllrb.com/help/)
22:25:50	13852/13852	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/migrations/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/migrations/index.html	(from https://jekyllrb.com/docs/home/)
22:25:50	30990/30990	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/permalinks/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/permalinks/index.html	(from https://jekyllrb.com/docs/home/)
22:25:51	29125/29125	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/includes/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/includes/index.html	(from https://jekyllrb.com/docs/home/)
22:25:51	30108/30108	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/pagination/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/pagination/index.html	(from https://jekyllrb.com/docs/home/)
22:25:51	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:51%20GMT	https://jekyllrb.com/docs/datafiles	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/datafiles.1d.delayed	(from https://jekyllrb.com/docs/usage/)
22:25:51	81726/81726	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/plugins/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/plugins/index.html	(from https://jekyllrb.com/docs/home/)
22:25:52	15555/15555	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/extras/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/extras/index.html	(from https://jekyllrb.com/docs/home/)
22:25:52	35686/35686	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/themes/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/themes/index.html	(from https://jekyllrb.com/docs/home/)
22:25:52	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:52%20GMT	https://jekyllrb.com/docs/includes	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/includes	(from https://jekyllrb.com/docs/templates/)
22:25:52	21706/21706	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/github-pages/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/github-pages/index.html	(from https://jekyllrb.com/docs/home/)
22:25:53	29296/29296	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/deployment-methods/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/deployment-methods/index.html	(from https://jekyllrb.com/docs/home/)
22:25:53	14200/14200	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/continuous-integration/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/continuous-integration/index.html	(from https://jekyllrb.com/docs/home/)
22:25:53	31197/31197	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/troubleshooting/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/troubleshooting/index.html	(from https://jekyllrb.com/docs/home/)
22:25:53	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:53%20GMT	https://github.com/mojombo/tpw/tree/master/css/syntax.css	d:/Meus%20Sites/Jekyll-br/github.com/mojombo/tpw/tree/master/css/syntax.1f.delayed	(from https://jekyllrb.com/docs/templates/)
22:25:53	14497/14497	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/sites/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/sites/index.html	(from https://jekyllrb.com/docs/home/)
22:25:54	20377/20377	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/resources/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/resources/index.html	(from https://jekyllrb.com/docs/home/)
22:25:54	21495/21495	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/upgrading/0-to-2/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/upgrading/0-to-2/index.html	(from https://jekyllrb.com/docs/home/)
22:25:54	23713/23713	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/upgrading/2-to-3/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/upgrading/2-to-3/index.html	(from https://jekyllrb.com/docs/home/)
22:25:55	25909/25909	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/contributing/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/contributing/index.html	(from https://jekyllrb.com/docs/home/)
22:25:55	15117/15117	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/maintaining/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/maintaining/index.html	(from https://jekyllrb.com/docs/home/)
22:25:56	16430/16430	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/conduct/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/conduct/index.html	(from https://jekyllrb.com/docs/home/)
22:25:56	62335/62335	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20May%202018%2001:25:54%20GMT	https://github.com/mojombo/tpw/blob/master/css/syntax.css	d:/Meus%20Sites/Jekyll-br/github.com/mojombo/tpw/blob/master/css/syntax.html	(from https://jekyllrb.com/docs/templates/)
22:25:56	20963/20963	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/05/01/jekyll-3-8-1-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/05/01/jekyll-3-8-1-released/index.html	(from https://jekyllrb.com/news/)
22:25:56	23262/23262	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/04/19/development-update/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/04/19/development-update/index.html	(from https://jekyllrb.com/news/)
22:25:56	346462/346462	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/docs/history/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/history/index.html	(from https://jekyllrb.com/docs/home/)
22:25:57	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:56%20GMT	https://jekyllrb.com/docs/themes	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/themes	(from https://jekyllrb.com/docs/quickstart/)
22:25:57	23232/23232	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/04/19/jekyll-3-8-0-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/04/19/jekyll-3-8-0-released/index.html	(from https://jekyllrb.com/news/)
22:25:57	23650/23650	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/01/02/jekyll-3-7-0-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/01/02/jekyll-3-7-0-released/index.html	(from https://jekyllrb.com/news/)
22:25:57	21042/21042	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/02/24/jekyll-3-7-3-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/02/24/jekyll-3-7-3-released/index.html	(from https://jekyllrb.com/news/)
22:25:58	22115/22115	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/02/19/meet-jekyll-s-new-lead-developer/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/02/19/meet-jekyll-s-new-lead-developer/index.html	(from https://jekyllrb.com/news/)
22:25:58	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:57%20GMT	https://jekyllrb.com/docs/plugins	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/plugins.22.delayed	(from https://jekyllrb.com/docs/installation/)
22:25:58	9566/9566	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/team/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/team/index.html	(from https://jekyllrb.com/news/)
22:25:58	24147/24147	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2018/01/25/jekyll-3-7-2-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2018/01/25/jekyll-3-7-2-released/index.html	(from https://jekyllrb.com/news/)
22:25:59	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20May%202018%2001:25:58%20GMT	https://jekyllrb.com/docs/themes	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/themes	(from https://jekyllrb.com/docs/installation/)
22:25:59	22096/22096	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/10/21/jekyll-3-6-2-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/10/21/jekyll-3-6-2-released/index.html	(from https://jekyllrb.com/news/)
22:26:00	12684/12684	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/tutorials/video-walkthroughs/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/tutorials/video-walkthroughs/index.html	(from https://jekyllrb.com/news/)
22:26:00	26989/26989	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/10/19/diversity-open-source/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/10/19/diversity-open-source/index.html	(from https://jekyllrb.com/news/)
22:26:00	21573/21573	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/09/21/jekyll-3-6-0-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/09/21/jekyll-3-6-0-released/index.html	(from https://jekyllrb.com/news/)
22:26:00	20940/20940	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/07/17/jekyll-3-5-1-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/07/17/jekyll-3-5-1-released/index.html	(from https://jekyllrb.com/news/)
22:26:00	21972/21972	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/08/12/jekyll-3-5-2-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/08/12/jekyll-3-5-2-released/index.html	(from https://jekyllrb.com/news/)
22:26:01	0/-1	---M--	301	error ('')			https://jekyllrb.com/docs/datafiles	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/docs/datafiles.24.delayed	(from https://jekyllrb.com/docs/configuration/)
22:26:01	24448/24448	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/06/15/jekyll-3-5-0-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/06/15/jekyll-3-5-0-released/index.html	(from https://jekyllrb.com/news/)
22:26:01	23440/23440	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/03/21/jekyll-3-4-3-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/03/21/jekyll-3-4-3-released/index.html	(from https://jekyllrb.com/news/)
22:26:02	22416/22416	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/01/18/jekyll-3-4-0-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/01/18/jekyll-3-4-0-released/index.html	(from https://jekyllrb.com/news/)
22:26:02	22693/22693	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2017/03/09/jekyll-3-4-2-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2017/03/09/jekyll-3-4-2-released/index.html	(from https://jekyllrb.com/news/)
22:26:03	20528/20528	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20May%202018%2017:50:10%20GMT	https://jekyllrb.com/news/2016/11/14/jekyll-3-3-1-released/	d:/Meus%20Sites/Jekyll-br/jekyllrb.com/news/2016/11/14/jekyll-3-3-1-released/index.html	(from https://jekyllrb.com/news/)
